time,displacement,velocity,force
2.22299999999997,0.000978620933044002,0.00227790066787816,-5.09934895386635
2.22599999999997,0.00098538805252554,0.00223317416756247,-5.33605197818925
2.22899999999997,0.000992017969529368,0.00218643920749525,-5.56795441142192
2.23199999999997,0.000998504721297321,0.00213773783323301,-5.79484754172378
2.23499999999997,0.00100484247387222,0.00208711386010282,-6.01652716544534
2.23799999999997,0.00101102552734842,0.00203461283377015,-6.23279377089617
2.24099999999997,0.00101704832100175,0.00198028198924945,-6.44345271789031
2.24399999999997,0.00102290543829415,0.00192417020839461,-6.64831441290775
2.24699999999997,0.00102859161174857,0.00186632797590723,-6.84719447971423
2.24999999999997,0.00103410172768972,0.00180680733390255,-7.03991392528592
2.25299999999997,0.00103943083084641,0.00174566183507376,-7.22629930088947
2.25599999999997,0.00104457412881132,0.00168294649449698,-7.40618285817271
2.25899999999997,0.00104952699635419,0.0016187177401201,-7.5794027001253
2.26199999999997,0.0010542849795846,0.00155303336198027,-7.7458029267737
2.26499999999997,0.00105884379996052,0.00148595246019551,-7.90523377547911
2.26799999999997,0.00106319935813905,0.0014175353917774,-8.05755175571231
2.27099999999998,0.0010673477376659,0.00134784371631265,-8.20261977818403
2.27399999999998,0.00107128520850028,0.00127694014056245,-8.34030727821461
2.27699999999998,0.00107500823037204,0.00120488846202943,-8.47049033323204
2.27999999999998,0.001078513455968,0.0011317535115431,-8.59305177429247
2.28299999999998,0.00108179773394463,0.00105760109491528,-8.70788129152304
2.28599999999998,0.00108485811176439,0.000982497933718227,-8.8148755333919
2.28899999999998,0.00108769183835316,0.000906511605238577,-8.91393819971631
2.29199999999998,0.00109029636657628,0.00082971048166124,-9.00498012832494
2.29499999999998,0.0010926693555312,0.000752163668537956,-9.08791937529653
2.29799999999998,0.0010948086726544,0.000673940942595872,-9.16268128870254
2.30099999999998,0.00109671239564089,0.000595112688942126,-9.22919857578758
2.30399999999998,0.00109837881417445,0.00051574983772093,-9.28741136352706
2.30699999999998,0.0010998064314671,0.00043592380028018,-9.33726725250762
2.30999999999998,0.00110099396560645,0.000355706404905015,-9.37872136408179
2.31299999999998,0.00110194035070959,0.000275169832176178,-9.41173638075452
2.31599999999998,0.00110264473788266,0.000194386550011344,-9.43628257976519
2.31899999999998,0.00110310649598504,0.000113429248447873,-9.45233785983484
2.32199999999998,0.00110332521219765,3.2370774225682e-05,-9.45988776105467
2.32499999999998,0.00110330069239476,-4.87159347708967e-05,-9.45892547789776
2.32799999999998,0.00110303296131897,-0.000129757915153266,-9.44945186534243
2.33099999999998,0.00110252226255921,-0.000210682243691663,-9.43147543810164
2.33399999999998,0.00110176905833182,-0.000291416102942101,-9.40501236295916
2.33699999999998,0.00110077402906486,-0.000371886846778109,-9.37008644421944
2.33999999999998,0.00109953807278605,-0.000452022065768278,-9.3267291022842
2.34299999999998,0.00109806230431489,-0.000531749652340801,-9.27497934537507
2.34599999999998,0.00109634805425962,-0.000610997865676335,-9.2148837344277
2.34899999999998,0.00109439686782009,-0.000689695396270814,-9.14649634118903
2.35199999999998,0.00109221050339739,-0.000767771430110092,-9.06987869955519
2.35499999999998,0.00108979093101172,-0.000845155712398666,-8.98509975019414
2.35799999999998,0.00108714033052974,-0.000921778610785141,-8.89223577850264
2.36099999999998,0.00108426108970306,-0.000997571178027517,-8.79137034595349
2.36399999999998,0.00108115580201975,-0.00107246521404192,-8.68259421489481
2.36699999999998,0.00107782726437056,-0.00114639332727895,-8.56600526686903
2.36999999999998,0.00107427847453218,-0.00121928899537233,-8.44170841452506
2.37299999999998,0.00107051262846972,-0.00129108662500545,-8.309815507203
2.37599999999998,0.00106653311746072,-0.00136172161094169,-8.17044523027629
2.37899999999998,0.00106234352504356,-0.00143113039416566,-8.0237229983419
2.38199999999998,0.00105794762379269,-0.00149925051908279,-7.86978084235465
2.38499999999998,0.00105334937192383,-0.00156602068972597,-7.70875729080732
2.38799999999998,0.00104855290973208,-0.00163138082491861,-7.5407972450634
2.39099999999998,0.00104356255586614,-0.00169527211234437,-7.36605184895468
2.39399999999998,0.00103838280344209,-0.00175763706147514,-7.18467835276108
2.39699999999998,0.00103301831600005,-0.00181841955530932,-6.99683997169506
2.39999999999998,0.00102747392330761,-0.00187756490087419,-6.80270573901805
2.40299999999998,0.00102175461701351,-0.00193501987844658,-6.60245035392103
2.40599999999998,0.00101586554615576,-0.0019907327894478,-6.39625402430607
2.40899999999998,0.00100981201252806,-0.00204465350296966,-6.1843023046106
2.41199999999998,0.00100359946590875,-0.00209673350088956,-5.96678592881996
2.41499999999998,0.000997233499156616,-0.00214692592153431,-5.74390063881889
2.41799999999998,0.000990719843177851,-0.00219518560185318,-5.51584700823612
2.42099999999998,0.000984064361768885,-0.0022414691180623,-5.28283026194085
2.42399999999998,0.000977273046339552,-0.00228573482472386,-5.04506009135329
2.42699999999998,0.000970352010521426,-0.00232794289222485,-4.80275046573579
2.42999999999998,0.000963307484666169,-0.00236805534262179,-4.55611943963406
2.43299999999998,0.00095614581023884,-0.0024060360838189,-4.30538895664196
2.43599999999998,0.000948873434111193,-0.00244185094204933,-4.05078464966649
2.43899999999998,0.000941496902760131,-0.00247546769262984,-3.79253563787258
2.44199999999998,0.000934022856376507,-0.00250685608896152,-3.53087432049047
2.44499999999998,0.000926458022889596,-0.00253598788975038,-3.26603616767135
2.44799999999998,0.000918809211912599,-0.00256283688442321,-2.99825950857932
2.45099999999998,0.00091108330861464,-0.00258737891671599,-2.72778531691044
2.45399999999998,0.000903287267524764,-0.00260959190641355,-2.45485699403195
2.45699999999998,0.000895428106273514,-0.00262945586922087,-2.17972014993667
2.45999999999998,0.00088751289927772,-0.00264695293474826,-1.90262238220983
2.46299999999998,0.000879548771374179,-0.00266206736259409,-1.62381305320727
2.46599999999998,0.000871542891407966,-0.00267478555651071,-1.34354306564536
2.46899999999998,0.000863502465781126,-0.00268509607664076,-1.06206463680478
2.47199999999998,0.000855434731967582,-0.00269298964981286,-0.779631071551302
2.47499999999998,0.000847346952000063,-0.00269845917788747,-0.496496534377763
2.47799999999998,0.000839246405934938,-0.00270149974414527,-0.212915820672488
2.48099999999998,0.000831140385300827,-0.00270210861771248,0.0708558725800601
2.48399999999998,0.000823036186536886,-0.00270028525601903,0.354563176460031
2.48699999999998,0.000814941104426664,-0.00269603130528744,0.637950779927661
2.48999999999998,0.000806862425533463,-0.00268935059905183,0.920763659586647
2.49299999999998,0.000798807421643078,-0.00268024915470861,1.20274730918867
2.49599999999998,0.000790783343219847,-0.00266873516810175,1.48364796867248
2.49899999999998,0.000782797412881876,-0.00265481900614763,1.76321285253149
2.50199999999998,0.000774856818901334,-0.00263851319750607,2.04119037730435
2.50499999999998,0.000766968708735643,-0.00261983242130589,2.31733038798364
2.50799999999998,0.000759140182595409,-0.00259879349393521,2.59138438313922
2.51099999999998,0.00075137828705486,-0.00257541535390841,2.86310573855332
2.51399999999998,0.000743690008710559,-0.00254971904482319,3.13224992916629
2.51699999999998,0.000736082267894084,-0.00252172769642334,3.39857474913335
2.51999999999998,0.00072856191244435,-0.00249146650378398,3.661840529794
2.52299999999998,0.000721135711545161,-0.00245896270463823,3.92181035535835
2.52599999999998,0.000713810349633545,-0.00242424555486556,4.17825027611584
2.52899999999998,0.000706592420384356,-0.00238734630216401,4.43092951897485
2.53199999999998,0.000699488420776557,-0.0023482981579298,4.67962069514345
2.53499999999999,0.000692504745246513,-0.00230713626736985,4.92410000476457
2.53799999999999,0.000685647679933572,-0.0022638976778739,5.16414743832132
2.54099999999999,0.000678923397023104,-0.00221862130567487,5.39954697463126
2.54399999999999,0.00067233794919208,-0.00217134790082731,5.6300867752515
2.54699999999999,0.000665897264162216,-0.00212212001053561,5.85555937511947
2.54999999999999,0.000659607139365549,-0.00207098194086479,6.07576186925811
2.55299999999999,0.000653473236727275,-0.00201797971686853,6.29049609537714
2.55599999999999,0.000647501077570532,-0.00196316104117015,6.4995688122063
2.55899999999999,0.000641696037647704,-0.00190657525103394,6.70279187339999
2.56199999999999,0.000636063342302744,-0.00184827327396534,6.89998239685681
2.56499999999999,0.000630608061768839,-0.00178830758188015,7.0909629293016
2.56799999999999,0.000625335106605666,-0.00172673214388367,7.27556160598199
2.57099999999999,0.00062024922328035,-0.00166360237770266,7.45361230533552
2.57399999999999,0.000615354989896082,-0.0015989750998135,7.62495479848837
2.57699999999999,0.000610656812072261,-0.00153290847431163,7.78943489345103
2.57999999999999,0.00060615891897985,-0.0014654619605682,7.9469045738812
2.58299999999999,0.000601865359535531,-0.00139669625972107,8.09722213228896
2.58599999999999,0.000597779998758068,-0.00132667326004828,8.24025229756445
2.58899999999999,0.000593906514290171,-0.00125545598127316,8.37586635671323
2.59199999999999,0.000590248393088981,-0.00118310851785126,8.50394227068974
2.59499999999999,0.000586808928288155,-0.00110969598129005,8.6243647842247
2.59799999999999,0.000583591216234386,-0.00103528444155333,8.73702552954753
2.60099999999999,0.00058059815370101,-0.000959940867603131,8.84182312391046
2.60399999999999,0.000577832435281215,-0.000883733067132523,8.93866326082668
2.60699999999999,0.000575296550963203,-0.000806729625543673,9.0274587949402
2.60999999999999,0.000572992783889473,-0.000728999844225967,9.10812982045129
2.61299999999999,0.000570923208302258,-0.000650613678189817,9.1806037430267
2.61599999999999,0.000569089687676951,-0.000571641673112227,9.24481534513015
2.61899999999999,0.000567493873045212,-0.000492154901850821,9.30070684471408
2.62199999999999,0.00056613720150925,-0.000412224900483414,9.3482279472201
2.62499999999999,0.000565020894948637,-0.000331923603930734,9.38733589084105
2.62799999999999,0.000564145958920796,-0.000251323281220193,9.41799548500422
2.63099999999999,0.000563513181756173,-0.000170496470448991,9.44017914204086
2.63399999999999,0.000563123133848889,-8.95159135050682e-05,9.45386690201365
2.63699999999999,0.000562976167143527,-8.45449060465419e-06,9.45904645067973
2.63999999999999,0.000563072414818499,7.26148452946701e-05,9.45571313057305
2.64299999999999,0.000563411791166297,0.000153619134146377,9.44386994519618
2.64599999999999,0.000563993991670717,0.000234485474473779,9.4235275563178
2.64899999999999,0.000564818493280995,0.000315141088976112,9.39470427437817
2.65199999999999,0.000565884554882621,0.000395513390022869,9.35742604201137
2.65499999999999,0.000567191217964373,0.000475530044977452,9.31172641069908
2.65799999999999,0.000568737307481017,0.00055511904129134,9.25764651057687
2.66099999999999,0.00057052143291085,0.000634208751310215,9.19523501342024
2.66399999999999,0.000572541989507172,0.000712727996733702,9.1245480888437
2.66699999999999,0.000574797159742535,0.000790606112670731,9.04564935375223
2.66999999999999,0.000577284914944487,0.000867773011232865,8.95860981509077
2.67299999999999,0.000580003017121328,0.000944159244608366,8.86350780594307
2.67599999999999,0.000582949020976235,0.00101969606756024,8.76042891503763
2.67899999999999,0.000586120276107951,0.00109431549929203,8.64946590972392
2.68199999999999,0.000589513929396055,0.00116795038462562,8.53071865248838
2.68499999999999,0.00059312692756866,0.00124053445443611,8.4042940110853
2.68799999999999,0.000596956019950233,0.00131200238528926,8.27030576236337
2.69099999999999,0.00060099776138707,0.00138228985822786,8.12887448987456
2.69399999999999,0.00060524851534778,0.00145133361665421,7.98012747535735
2.69699999999999,0.000609704457195999,0.00151907152325651,7.82419858419215
2.69999999999999,0.000614361577632387,0.00158544261592793,7.66122814493177
2.70299999999999,0.000619215686302803,0.00165038716262816,7.49136282301556
2.70599999999999,0.000624262415569419,0.00171384671513793,7.31475548878071
2.70899999999999,0.000629497224441381,0.00177576416165823,7.13156507988959
2.71199999999999,0.000634915402661465,0.00183608377820673,6.94195645829692
2.71499999999999,0.000640512074945071,0.00189475127876544,6.74610026188539
2.71799999999999,0.000646282205367724,0.00195171386413413,6.54417275090347
2.72099999999999,0.000652220601897137,0.00200692026944585,6.33635564934334
2.72399999999999,0.00065832192106577,0.00206032081030154,6.12283598140187
2.72699999999999,0.000664580672779657,0.00211186742748242,5.90380590317179
2.72999999999999,0.000670991225259195,0.00216151373019981,5.67946252971444
2.73299999999999,0.000677547810107436,0.00220921503784341,5.45000775766985
2.73599999999999,0.000684244527501325,0.00225492842019066,5.21564808356364
2.73899999999999,0.000691075351501214,0.00229861273604075,4.97659441797443
2.74199999999999,0.000698034135473869,0.00234022867023871,4.73306189572876
2.74499999999999,0.000705114617624094,0.00237973876905614,4.48526968229464
2.74799999999999,0.000712310426629991,0.00241710747389684,4.23344077654763
2.75099999999999,0.000719615087376787,0.00245230115329688,3.97780181008721
2.75399999999999,0.000727022026784068,0.00248528813319047,3.71858284328391
2.75699999999999,0.000734524579721172,0.00251603872541418,3.45601715824077
2.75999999999999,0.000742115995005421,0.00254452525442413,3.19034104885546
2.76299999999999,0.000749789441477797,0.00257072208220186,2.92179360817199
2.76599999999999,0.000757538014150584,0.00259460563132659,2.65061651321337
2.76899999999999,0.000765354740421458,0.00261615440619311,2.37705380748888
2.77199999999999,0.000773232586348417,0.00263534901235616,2.1013516813716
2.77499999999999,0.000781164462979919,0.0026521721739839,1.82375825054397
2.77799999999999,0.000789143232734519,0.00266660874940476,1.54452333271068
2.78099999999999,0.000797161715824272,0.00267864574473377,1.26389822277984
2.78399999999999,0.000805212696716115,0.00268827232556593,0.982135466714772
2.78699999999999,0.000813288930625426,0.00269547982672626,0.69948863425993
2.78999999999999,0.00082138315003589,0.00270026176006765,0.416212090745491
2.79299999999999,0.000829488071239839,0.0027026138203096,0.132560768175962
2.79599999999999,0.000837596400893151,0.00270253388891242,-0.151210064191176
2.799,0.000845700842578826,0.00270002203598364,-0.434845029570335
2.802,0.000853794103373325,0.00269508052021468,-0.718088873469463
2.805,0.000861868900409762,0.00268771378684801,-1.00068669340162
2.808,0.000869917967432053,0.00267792846367654,-1.2823841682798
2.811,0.000877934061334104,0.00266573335507888,-1.5629277872885
2.814,0.000885909968678178,0.00265113943409576,-1.84206507802612
2.817,0.000893838512186552,0.00263415983255493,-2.11954483371289
2.82,0.000901712557200637,0.00261480982925313,-2.39511733925976
2.823,0.000909525018101738,0.0025931068362061,-2.66853459599493
2.826,0.000917268864687691,0.00256907038297872,-2.93955054484572
2.829,0.000924937128499615,0.00254272209910954,-3.20792128777486
2.832,0.000932522909093111,0.00251408569464553,-3.47340530727212
2.835,0.000940019380248242,0.00248318693880441,-3.73576368370352
2.838,0.000947419796112723,0.00245005363678395,-3.99476031032265
2.841,0.00095471749727278,0.00241471560473899,-4.25016210575067
2.844,0.000961905916746225,0.00237720464294876,-4.50173922373354
2.847,0.000968978585892339,0.00233755450719859,-4.749265259988
2.85,0.000975929140233265,0.00229580087840185,-4.99251745594991
2.853,0.000982751325181657,0.00225198133048933,-5.23127689924172
2.856,0.000989439001669426,0.0022061352965951,-5.46532872067868
2.859,0.000995986151672539,0.00215830403356921,-5.69446228763638
2.862,0.00100238688362688,0.00210853058484912,-5.91847139360571
2.865,0.00100863543773031,0.00205685974172339,-6.13715444376465
2.868,0.00101472619112612,0.00200333800302234,-6.35031463639973
2.871,0.00102065366296331,0.00194801353327215,-6.55776014001422
2.874,0.00102641251932899,0.00189093611934985,-6.75930426596326
2.877,0.00103199757804861,0.00183215712567833,-6.95476563646089
2.88,0.0010374038133496,0.00177172944800171,-7.14396834780764
2.883,0.00104262636038425,0.00170970746578259,-7.32674212869182
2.886,0.00104766051960784,0.00164614699326403,-7.50292249342201
2.889,0.00105250176100789,0.0015811052292404,-7.67235088995292
2.892,0.00105714572818096,0.00151464070558214,-7.83487484257136
2.895,0.00106158824225313,0.00144681323456091,-7.99034808911392
2.898,0.00106582530564075,0.00137768385502245,-8.13863071259289
2.901,0.00106985310564804,0.00130731477745558,-8.27958926711191
2.904,0.00107366801789831,0.00123576932800684,-8.41309689795813
2.907,0.00107726660959566,0.0011631118914911,-8.53903345576272
2.91,0.00108064564261433,0.00108940785344943,-8.65728560462704
2.913,0.00108380207641284,0.00101472354130638,-8.76774692411714
2.916,0.00108673307077029,0.000939126164679678,-8.87031800503477
2.919,0.00108943598834241,0.000862683754895957,-8.96490653887887
2.922,0.00109190839703503,0.000785465103767033,-9.05142740091677
2.925,0.00109414807219285,0.000707539701681788,-9.12980272679059
2.928,0.00109615299860149,0.000628977675069389,-9.19996198258973
2.931,0.00109792137230112,0.000549849723290107,-9.26184202832649
2.934,0.00109945160220989,0.000470227055010547,-9.31538717475766
2.937,0.00110074231155588,0.000390181324120526,-9.36054923350094
2.94,0.0011017923391161,0.000309784565249294,-9.39728756040104
2.943,0.00110260074026157,0.00022910912893911,-9.42556909210659
2.946,0.00110316678780745,0.000148227616534517,-9.44536837582475
2.949,0.00110348997266749,6.72128148459166e-05,-9.45666759222688
2.952,0.0011035700043122,-1.38623693537601e-05,-9.45945657148458
2.955,0.00110340681103036,-9.49249749403449e-05,-9.45373280242173
2.958,0.00110300053999355,-0.000175902052098631,-9.43950143477424
2.961,0.0011023515571238,-0.000256720727972394,-9.41677527455549
2.964,0.00110146044676425,-0.000337308272245158,-9.38557477253164
2.967,0.00110032801115336,-0.000417592162592674,-9.34592800581723
2.97,0.00109895526970296,-0.000497500149948235,-9.2978706526075
2.973,0.00109734345808088,-0.000576960323522057,-9.2414459600703
2.976,0.00109549402709898,-0.000655901175516249,-9.17670470542646
2.979,0.00109340864140753,-0.000734251665477106,-9.10370515025357
2.982,0.00109108917799715,-0.000811941284226829,-9.02251298805436
2.985,0.00108853772450974,-0.000888900117317129,-8.93320128513687
2.988,0.00108575657735971,-0.000965058907947609,-8.83585041485959
2.991,0.0010827482396674,-0.00104034911929232,-8.73054798530071
2.994,0.0010795154190065,-0.00111470299617836,-8.61738876041669
2.997,0.00107606102496742,-0.00118805362606108,-8.49647457476093
3,0.00107238816653891,-0.00126033499924093,-8.36791424183945
3.003,0.00106850014931015,-0.00133148206826787,-8.23182345618599
3.006,0.00106440047249606,-0.00140143080647972,-8.08832468924456
3.009,0.00106009282578818,-0.00147011826562198,-7.93754707915334
3.012,0.00105558108603428,-0.00153748263249709,-7.77962631452896
3.015,0.00105086931374948,-0.00160346328459221,-7.61470451235576
3.018,0.00104596174946207,-0.00166800084463552,-7.44293009009003
3.021,0.00104086280989735,-0.0017310372340318,-7.26445763209417
3.024,0.00103557708400291,-0.00179251572512938,-7.0794477505211
3.027,0.00103010932881892,-0.00185238099227126,-6.88806694077406
3.03,0.00102446446519712,-0.00191057916158457,-6.69048743167189
3.033,0.00101864757337243,-0.00196705785946348,-6.4868870304546
3.036,0.00101266388839108,-0.00202176625970205,-6.27744896276875
3.039,0.0010065187953995,-0.00207465512923439,-6.06236170777663
3.042,0.00100021782479801,-0.00212567687244128,-5.84181882853765
3.045,0.000993766647263906,-0.00217478557398301,-5.61601879781455
3.048,0.000987171068648232,-0.00222193704012022,-5.38516481946118
3.051,0.000980437024750943,-0.00226708883848534,-5.14946464555269
3.054,0.000973570575979106,-0.00231020033626896,-4.90913038942256
3.057,0.000966577901892963,-0.00235123273678669,-4.66437833477482
3.06,0.000959465295644773,-0.00239014911439362,-4.41542874104325
3.06300000000001,0.000952239158315414,-0.00242691444771499,-4.16250564517263
3.06600000000001,0.000944905993153875,-0.00246149565116318,-3.90583666000052
3.06900000000001,0.000937472399724787,-0.00249386160471253,-3.64565276942098
3.07200000000001,0.000929945067969284,-0.00252398318190537,-3.3821881205146
3.07500000000001,0.000922330772184529,-0.00255183327606394,-3.11567981283179
3.07800000000001,0.00091463636492733,-0.00257738682468462,-2.8463676850191
3.08100000000001,0.000906868770847316,-0.00260062083199261,-2.5744940989806
3.08400000000001,0.000899034980455248,-0.00262151438963662,-2.30030372176835
3.08700000000001,0.000891142043832046,-0.00264004869550503,-2.02404330539855
3.09000000000001,0.000883197064284219,-0.00265620707064663,-1.74596146479127
3.09300000000001,0.000875207191951384,-0.00266997497428061,-1.46630845403371
3.09600000000001,0.000867179617371649,-0.00268134001688235,-1.18533594116832
3.09900000000001,0.00085912156501063,-0.00269029197133321,-0.903296781708499
3.10200000000001,0.00085104028675994,-0.00269682278212434,-0.620444791085594
3.10500000000001,0.000842943055411,-0.00270092657260615,-0.337034516232063
3.10800000000001,0.000834837158110032,-0.00270259965027696,-0.0533210065063403
3.11100000000001,0.000826729889800143,-0.0027018405101061,0.230440415834456
3.11400000000001,0.000818628546656385,-0.00269864983588834,0.513994385407392
3.11700000000001,0.000810540419519712,-0.00269303049962865,0.797085723515414
3.12000000000001,0.00080247278733573,-0.00268498755895765,1.07945966779103
3.12300000000001,0.000794432910604161,-0.00267452825258007,1.3608621014653
3.12600000000001,0.000786428024844897,-0.00266166199376059,1.64103978205589
3.12900000000001,0.000778465334086544,-0.0026464003618525,1.91974056926827
3.13200000000001,0.000770552004383296,-0.00262875709187715,2.19671365190501
3.13500000000001,0.00076269515736599,-0.00260874806216347,2.47170977357904
3.13800000000001,0.000754901863833136,-0.00258639128005853,2.74448145702764
3.14100000000001,0.000747179137387696,-0.00256170686572227,3.01478322682532
3.14400000000001,0.000739533928125328,-0.00253471703402073,3.28237183029523
3.14700000000001,0.000731973116379789,-0.00250544607453425,3.54700645642022
3.15000000000001,0.000724503506531114,-0.00247392032969854,3.80844895255656
3.15300000000001,0.000717131820882153,-0.00244016817109831,4.06646403875532
3.15600000000001,0.000709864693608966,-0.00240421997393486,4.3208195194985
3.15900000000001,0.000702708664790533,-0.00236610808969045,4.57128649265943
3.16200000000001,0.000695670174523136,-0.00232586681701424,4.81763955549925
3.16500000000001,0.000688755557124724,-0.00228353237085588,5.05965700751426
3.16800000000001,0.000681971035434474,-0.00223914284987452,5.29712104995147
3.17100000000001,0.00067532271521267,-0.00219273820215269,5.52981798181284
3.17400000000001,0.000668816579645943,-0.00214436018924573,5.7575383921718
3.17700000000001,0.000662458483962829,-0.00209405234859931,5.98007734862905
3.18000000000001,0.000656254150164468,-0.00204185995436867,6.19723458173792
3.18300000000001,0.000650209161875207,-0.00198782997667504,6.40881466523343
3.18600000000001,0.000644328959317731,-0.00193201103933569,6.61462719190281
3.18900000000001,0.000638618834417245,-0.00187445337610591,6.81448694493917
3.19200000000001,0.000633083926039108,-0.00181520878547198,7.00821406462422
3.19500000000001,0.000627729215364223,-0.00175433058403616,7.19563421018989
3.19800000000001,0.00062255952140632,-0.00169187355853535,7.37657871671338
3.20100000000001,0.000617579496675187,-0.00162789391653677,7.55088474690422
3.20400000000001,0.000612793622989734,-0.00156244923585503,7.71839543764688
3.20700000000001,0.000608206207444679,-0.001495598412736,7.8789600411671
3.21000000000001,0.000603821378534461,-0.00142740160885422,8.03243406069474
3.21300000000001,0.000599643082437893,-0.00135792019717149,8.17867938050115
3.21600000000001,0.000595675079466879,-0.00128721670670543,8.31756439019412
3.21900000000001,0.000591920940682397,-0.00121535476625759,8.44896410315833
3.22200000000001,0.000588384044680805,-0.00114239904715187,8.57276026903501
3.22500000000001,0.000585067574553342,-0.00106841520503479,8.68884148013925
3.22800000000001,0.000581974515021572,-0.000993469820789813,8.7971032717195
3.23100000000001,0.000579107649751353,-0.000917630340619154,8.89744821596885
3.23400000000001,0.000576469558847736,-0.000840965015346745,8.9897860097035
3.23700000000001,0.000574062616533057,-0.000763542838997169,9.07403355562963
3.24000000000001,0.000571888989010312,-0.000685433486705731,9.15011503712534
3.24300000000001,0.00056995063251373,-0.000606707252015583,9.21796198647063
3.24600000000001,0.000568249291548309,-0.000527434983618323,9.27751334646368
3.24900000000001,0.000566786497319889,-0.000447688021594992,9.32871552536835
3.25200000000001,0.000565563566357185,-0.000367538133214862,9.37152244514312
3.25500000000001,0.000564581599327011,-0.00028705744834978,9.40589558290828
3.25800000000001,0.000563841480043763,-0.000206318394562185,9.43180400561398
3.26100000000001,0.000563343874674061,-0.000125393631925239,9.44922439787791
3.26400000000001,0.000563089231137255,-4.43559876336995e-05,9.45814108296765
3.26700000000001,0.000563077778702338,3.67216095355982e-05,9.45854603690869
3.27000000000001,0.000563309527781631,0.00011776619485468,9.45043889570555
3.27300000000001,0.000563784269921425,0.000198704833307723,9.43382695566934
3.27600000000001,0.000564501577989584,0.000279464685227613,9.40872516685166
3.27900000000001,0.000565460806559948,0.000359973071846684,9.3751561195906
3.28200000000001,0.000566661092493186,0.000440157540702672,9.33315002418102
3.28500000000001,0.000568101355713568,0.000519945930841003,9.28274468368732
3.28800000000001,0.000569780300180974,0.000599266437754741,9.22398545992333
3.29100000000001,0.000571696415057257,0.000678047678003767,9.15692523262975
3.29400000000001,0.000573847976065898,0.000756218753455015,9.08162435188603
3.29700000000001,0.000576233047043755,0.000833709315085977,8.99815058379935
3.30000000000001,0.000578849481683487,0.000910449626294035,8.90657904951981
3.30300000000001,0.000581694925465096,0.000986370625654666,8.80699215763648
3.30600000000001,0.000584766817774846,0.00106140398907202,8.69947953001526
3.30900000000001,0.000588062394209654,0.00113548219126598,8.5841379211453
3.31200000000001,0.000591578689064872,0.00120853856654029,8.46107113106654
3.31500000000001,0.000595312538003235,0.00128050736877719,8.33038991195671
3.31800000000001,0.000599260580902559,0.0013513238306044,8.1922118684619
3.32100000000001,0.000603419264879633,0.00142092422168141,8.04666135186032
3.32400000000001,0.000607784847487584,0.0014892459060524,7.89386934815462
3.32700000000002,0.000612353400083836,0.00155622739851438,7.73397336019337
3.33000000000002,0.000617120811365634,0.00162180841994966,7.56711728392775
3.33300000000002,0.000622082791069942,0.00168592995157298,7.39345127891505
3.33600000000002,0.000627234873834408,0.00174853428804438,7.21313163318514
3.33900000000002,0.000632572423215891,0.0018095650894001,7.0263206225919
3.34200000000002,0.000638090635862958,0.00186896743175472,6.83318636477589
3.34500000000002,0.000643784545838585,0.00192668785672888,6.6339026678699
3.34800000000002,0.000649649029089174,0.00198267441955822,6.42864887408337
3.35100000000002,0.000655678808055864,0.00203687673584012,6.21760969830655
3.35400000000002,0.000661868456423983,0.00208924602687626,6.00097506187961
3.35700000000002,0.000668212404006378,0.00213973516357005,5.77893992167627
3.36000000000002,0.000674704941756215,0.00218829870883971,5.55170409465583
3.36300000000002,0.000681340226904741,0.00223489295850846,5.31947207804139
3.36600000000002,0.000688112288219392,0.00227947598063537,5.08245286528623
3.36900000000002,0.000695015031377506,0.00232200765325119,4.84085975799383
3.37200000000002,0.000702042244450813,0.00236244970046542,4.59491017396083
3.37500000000002,0.000709187603495754,0.00240076572691201,4.34482545151576
3.37800000000002,0.000716444678244618,0.00243692125050268,4.09083065032947
3.38100000000002,0.000723806937892348,0.00247088373345846,3.83315434887669
3.38400000000002,0.000731267756973841,0.00250262261159145,3.57202843873087
3.38700000000002,0.000738820421326422,0.00253210932181054,3.30768791587738
3.39000000000002,0.000746458134132144,0.00255931732782621,3.04037066923311
3.39300000000002,0.000754174022034477,0.00258422214403134,2.77031726656245
3.39600000000002,0.000761961141323868,0.00260680135753667,2.49777073798262
3.39900000000002,0.000769812484186621,0.00262703464834078,2.22297635725297
3.40200000000002,0.000777720985011464,0.00264490380761672,1.94618142104522
3.40500000000002,0.000785679526748125,0.00266039275409871,1.66763502639312
3.40800000000002,0.000793680947312209,0.00267348754855417,1.38758784652201
3.41100000000002,0.000801718046030594,0.00268417640632806,1.10629190525985
3.41400000000002,0.00080978359012156,0.00269244970794823,0.824000350232808
3.41700000000002,0.00081787032120381,0.00269830000778231,0.540967225049521
3.42000000000002,0.000825970961828531,0.00270172204073823,0.257447240679017
3.42300000000002,0.000834078222028611,0.00270271272700242,-0.0263044537719366
3.42600000000002,0.000842184805879126,0.00270127117481143,-0.310032500675778
3.42900000000002,0.000850283418063188,0.00269739868125442,-0.59348156368875
3.43200000000002,0.00085836677043724,0.00269109873110586,-0.876396557536358
3.43500000000002,0.000866427588589905,0.00268237699368942,-1.15852287757286
3.43800000000002,0.000874458618388465,0.00267124131777597,-1.43960662890824
3.44100000000002,0.000882452632507103,0.00265770172452017,-1.71939485489646
3.44400000000002,0.000890402436931014,0.0026417703984421,-1.99763576477933
3.44700000000002,0.000898300877430534,0.00262346167646198,-2.27407896028114
